ID,Category,Artist,Title,Year,Image URL,Painting Info URL,Artist Info URL,Year_Group
57727904edc2cb3880d9e27e,Realism,Grigoriy Myasoyedov,Zemstvo is having their lunch,1872,https://uploads6.wikiart.org/images/grigoriy-myasoyedov/zemstvo-is-having-their-lunch-1872.jpg,https://www.wikiart.org/en/grigoriy-myasoyedov/zemstvo-is-having-their-lunch-1872,https://www.wikiart.org/en/grigoriy-myasoyedov,"[1850, 1900)"
577278cdedc2cb3880d93804,High Renaissance,Vittore Carpaccio,Portrait of a Knight,1510,https://uploads4.wikiart.org/images/vittore-carpaccio/portrait-of-a-knight-1510.jpg,https://www.wikiart.org/en/vittore-carpaccio/portrait-of-a-knight-1510,https://www.wikiart.org/en/vittore-carpaccio,
577288d3edc2cb38800bcc16,Abstract Expressionism,Giorgio Cavallon,Country Scene,1938,https://uploads5.wikiart.org/images/giorgio-cavallon/country-scene-1938.jpg,https://www.wikiart.org/en/giorgio-cavallon/country-scene-1938,https://www.wikiart.org/en/giorgio-cavallon,"[1900, 1950)"
57728192edc2cb3880f4f237,Abstract Art,Jean Fautrier,Le lilas blanc,1927,https://uploads3.wikiart.org/images/jean-fautrier/le-lilas-blanc-1927.jpg,https://www.wikiart.org/en/jean-fautrier/le-lilas-blanc-1927,https://www.wikiart.org/en/jean-fautrier,"[1900, 1950)"
577282b9edc2cb3880f8a787,Neoclassicism,John Trumbull,The Surrender of General Burgoyne,1821,https://uploads4.wikiart.org/images/john-trumbull/the-surrender-of-general-burgoyne-1821.jpg,https://www.wikiart.org/en/john-trumbull/the-surrender-of-general-burgoyne-1821,https://www.wikiart.org/en/john-trumbull,"[1800, 1850)"
57728363edc2cb3880fa9f24,Color Field Painting,Cesar Paternosto,Modez,1971,https://uploads6.wikiart.org/images/cesar-paternosto/modez-1971.jpg,https://www.wikiart.org/en/cesar-paternosto/modez-1971,https://www.wikiart.org/en/cesar-paternosto,"[1950, 2000)"
577288e3edc2cb38800be6c2,Abstract Art,Balcomb Greene,Way Down Blue,1945,https://uploads3.wikiart.org/images/balcomb-greene/way-down-blue-1945.jpg,https://www.wikiart.org/en/balcomb-greene/way-down-blue-1945,https://www.wikiart.org/en/balcomb-greene,"[1900, 1950)"
57727f7aedc2cb3880ee1191,Abstract Art,Perle Fine,Untitled,1940,https://uploads3.wikiart.org/images/perle-fine/untitled-1940.jpg,https://www.wikiart.org/en/perle-fine/untitled-1940,https://www.wikiart.org/en/perle-fine,"[1900, 1950)"
57727681edc2cb3880d1d3d4,Lyrical Abstraction,Paul Jenkins,Phenomena Waiting Gables,1965,https://uploads7.wikiart.org/images/paul-jenkins/phenomena-waiting-gables.jpg,https://www.wikiart.org/en/paul-jenkins/phenomena-waiting-gables,https://www.wikiart.org/en/paul-jenkins,"[1950, 2000)"
57728287edc2cb3880f80685,Lyrical Abstraction,Sam Francis,Hommage a Vincent van Gogh,1989,https://uploads4.wikiart.org/images/sam-francis/hommage-a-vincent-van-gogh-1989.jpg,https://www.wikiart.org/en/sam-francis/hommage-a-vincent-van-gogh-1989,https://www.wikiart.org/en/sam-francis,"[1950, 2000)"
57728287edc2cb3880f806b5,Lyrical Abstraction,Sam Francis,Untitled,1990,https://uploads6.wikiart.org/images/sam-francis/untitled-1990-6.jpg,https://www.wikiart.org/en/sam-francis/untitled-1990-6,https://www.wikiart.org/en/sam-francis,"[1950, 2000)"
57727c4bedc2cb3880e413b5,Abstract Art,Constantin Brancusi,Head,1920,https://uploads3.wikiart.org/images/constantin-brancusi/head.jpg,https://www.wikiart.org/en/constantin-brancusi/head,https://www.wikiart.org/en/constantin-brancusi,"[1900, 1950)"
57728047edc2cb3880f0a302,Lyrical Abstraction,Norman Bluhm,Dido,1973,https://uploads1.wikiart.org/images/norman-bluhm/dido-1973.jpg,https://www.wikiart.org/en/norman-bluhm/dido-1973,https://www.wikiart.org/en/norman-bluhm,"[1950, 2000)"
57727c8fedc2cb3880e4c8b0,Early Renaissance,Carlo Crivelli,Lamentation Over the Dead Christ,1485,https://uploads4.wikiart.org/images/carlo-crivelli/lamentation-over-the-dead-christ-1485.jpg,https://www.wikiart.org/en/carlo-crivelli/lamentation-over-the-dead-christ-1485,https://www.wikiart.org/en/carlo-crivelli,
5772752fedc2cb3880cd9ffa,Pop Art,Andy Warhol,Marilyn Monroe,1968,https://uploads4.wikiart.org/images/andy-warhol/after-marilyn.jpg,https://www.wikiart.org/en/andy-warhol/after-marilyn,https://www.wikiart.org/en/andy-warhol,"[1950, 2000)"
57728046edc2cb3880f0a10b,Minimalism,Mark Rothko,Untitled,1969,https://uploads4.wikiart.org/images/mark-rothko/untitled-1969.jpg,https://www.wikiart.org/en/mark-rothko/untitled-1969,https://www.wikiart.org/en/mark-rothko,"[1950, 2000)"
57728393edc2cb3880fb3148,Post-Impressionism,Albert Marquet,The Port of Marseliles,1904,https://uploads3.wikiart.org/images/albert-marquet/the-port-of-marseliles-1904.jpg,https://www.wikiart.org/en/albert-marquet/the-port-of-marseliles-1904,https://www.wikiart.org/en/albert-marquet,"[1900, 1950)"
57726edcedc2cb3880b89e6c,Romanticism,John Constable,Weymouth Bay with Jordan Hill,1816,https://uploads1.wikiart.org/images/john-constable/weymouth-bay-with-jordan-hill-1816.jpg,https://www.wikiart.org/en/john-constable/weymouth-bay-with-jordan-hill-1816,https://www.wikiart.org/en/john-constable,"[1800, 1850)"
577287dcedc2cb3880089a7e,Neo-Expressionism,Rainer Fetting,Mann in Dusche,1980,https://uploads4.wikiart.org/images/rainer-fetting/mann-in-dusche-1980.jpg,https://www.wikiart.org/en/rainer-fetting/mann-in-dusche-1980,https://www.wikiart.org/en/rainer-fetting,"[1950, 2000)"
57728593edc2cb38800192d8,Minimalism,Myron Stout,Untitled,1955,https://uploads4.wikiart.org/images/myron-stout/untitled-1955.jpg,https://www.wikiart.org/en/myron-stout/untitled-1955,https://www.wikiart.org/en/myron-stout,"[1950, 2000)"
57728568edc2cb388000fe2e,Early Renaissance,Donatello,David,1432,https://uploads2.wikiart.org/images/donatello/david-1432(1).jpg,https://www.wikiart.org/en/donatello/david-1432,https://www.wikiart.org/en/donatello,
57728737edc2cb388006b6da,Minimalism,Robert Grosvenor,Untitled,1968,https://uploads0.wikiart.org/images/robert-grosvenor/untitled-1968.jpg,https://www.wikiart.org/en/robert-grosvenor/untitled-1968,https://www.wikiart.org/en/robert-grosvenor,"[1950, 2000)"
57727fb2edc2cb3880eec163,Surrealism,Andre Masson,Pasiphae,1942,https://uploads2.wikiart.org/images/andre-masson/pasiphae-1.jpg,https://www.wikiart.org/en/andre-masson/pasiphae-1,https://www.wikiart.org/en/andre-masson,"[1900, 1950)"
57728560edc2cb388000f134,Neoclassicism,Arno Breker,Prometheus,1937,https://uploads6.wikiart.org/images/arno-breker/prometheus-1937.jpg,https://www.wikiart.org/en/arno-breker/prometheus-1937,https://www.wikiart.org/en/arno-breker,"[1900, 1950)"
5772864aedc2cb388003a8b9,Surrealism,Kay Sage,Margin of Silence,1942,https://uploads1.wikiart.org/images/kay-sage/margin-of-silence-1942.jpg,https://www.wikiart.org/en/kay-sage/margin-of-silence-1942,https://www.wikiart.org/en/kay-sage,"[1900, 1950)"
577283c5edc2cb3880fbd079,Lyrical Abstraction,Stanley Boxer,Untitled,1956,https://uploads6.wikiart.org/images/stanley-boxer/untitled-1956.jpg,https://www.wikiart.org/en/stanley-boxer/untitled-1956,https://www.wikiart.org/en/stanley-boxer,"[1950, 2000)"
577284e0edc2cb3880ff2bea,Post-Impressionism,Bertalan Por,Landscape,1908,https://uploads6.wikiart.org/images/bertalan-por/landscape-1908.jpg,https://www.wikiart.org/en/bertalan-por/landscape-1908,https://www.wikiart.org/en/bertalan-por,"[1900, 1950)"
577281f4edc2cb3880f62403,Surrealism,Vajda Lajos,Mask with Moon,1938,https://uploads1.wikiart.org/images/vajda-lajos/mask-with-moon-1938.jpg,https://www.wikiart.org/en/vajda-lajos/mask-with-moon-1938,https://www.wikiart.org/en/vajda-lajos,"[1900, 1950)"
57727551edc2cb3880ce05e0,Pop Art,Andy Warhol,Che Guevara,1968,https://uploads2.wikiart.org/images/andy-warhol/che-guevara.jpg,https://www.wikiart.org/en/andy-warhol/che-guevara,https://www.wikiart.org/en/andy-warhol,"[1950, 2000)"
57728095edc2cb3880f1c3f4,Abstract Expressionism,Joan Mitchell,City Landscape,1955,https://uploads6.wikiart.org/images/joan-mitchell/city-landscape-1955(1).jpg,https://www.wikiart.org/en/joan-mitchell/city-landscape-1955,https://www.wikiart.org/en/joan-mitchell,"[1950, 2000)"
577275c9edc2cb3880cf5c9c,Abstract Expressionism,Cy Twombly,Tiznit,1953,https://uploads5.wikiart.org/images/cy-twombly/tiznit.jpg,https://www.wikiart.org/en/cy-twombly/tiznit,https://www.wikiart.org/en/cy-twombly,"[1950, 2000)"
57728712edc2cb3880062852,Abstract Expressionism,Mathias Goeritz,Yellow Bird,1957,https://uploads2.wikiart.org/images/mathias-goeritz/yellow-bird-1957.jpg,https://www.wikiart.org/en/mathias-goeritz/yellow-bird-1957,https://www.wikiart.org/en/mathias-goeritz,"[1950, 2000)"
587cf645edc2c9546c0d0c08,Baroque,Otto van Veen,The Last Supper,1592,https://uploads1.wikiart.org/00115/images/otto-van-veen/the-last-supper-1592.jpg,https://www.wikiart.org/en/otto-van-veen/the-last-supper-1592,https://www.wikiart.org/en/otto-van-veen,
5772763cedc2cb3880d0bbc6,Surrealism,Max Ernst,Europe after the Rain II,1941,https://uploads7.wikiart.org/images/max-ernst/europe-after-the-rain-ii(1).jpg,https://www.wikiart.org/en/max-ernst/europe-after-the-rain-ii,https://www.wikiart.org/en/max-ernst,"[1900, 1950)"
577287caedc2cb388008282f,Neo-Expressionism,Paul Wonner,Still Life with Cup,1959,https://uploads6.wikiart.org/images/paul-wonner/still-life-with-cup-1959.jpg,https://www.wikiart.org/en/paul-wonner/still-life-with-cup-1959,https://www.wikiart.org/en/paul-wonner,"[1950, 2000)"
57727d0aedc2cb3880e6840b,Impressionism,Giuseppe de Nittis,Breakfast in the Garden,1883,https://uploads8.wikiart.org/images/giuseppe-de-nittis/breakfast-in-the-garden-1883.jpg,https://www.wikiart.org/en/giuseppe-de-nittis/breakfast-in-the-garden-1883,https://www.wikiart.org/en/giuseppe-de-nittis,"[1850, 1900)"
57728136edc2cb3880f3bc05,Magic Realism,Peter Doig,Gasthof zur Muldentalsperre,2000,https://uploads4.wikiart.org/images/peter-doig/gasthof-zur-muldentalsperre-2000.jpg,https://www.wikiart.org/en/peter-doig/gasthof-zur-muldentalsperre-2000,https://www.wikiart.org/en/peter-doig,"[2000, 2050)"
577283a9edc2cb3880fb5499,Abstract Expressionism,Alfred Jensen,The Great Mystery II,1960,https://uploads0.wikiart.org/images/alfred-jensen/the-great-mystery-ii-1960.jpg,https://www.wikiart.org/en/alfred-jensen/the-great-mystery-ii-1960,https://www.wikiart.org/en/alfred-jensen,"[1950, 2000)"
577288e7edc2cb38800bed7c,Impressionism,Jules Dupre,Sunset on the Coast,1870,https://uploads6.wikiart.org/images/jules-dupre/sunset-on-the-coast-1870.jpg,https://www.wikiart.org/en/jules-dupre/sunset-on-the-coast-1870,https://www.wikiart.org/en/jules-dupre,"[1850, 1900)"
57727e10edc2cb3880e9b02d,Magic Realism,Eyvind Earle,Evening Magic,2000,https://uploads1.wikiart.org/images/eyvind-earle/evening-magic-2000.jpg,https://www.wikiart.org/en/eyvind-earle/evening-magic-2000,https://www.wikiart.org/en/eyvind-earle,"[2000, 2050)"
57727dededc2cb3880e927ed,Impressionism,Anders Zorn,Castles in the Air,1885,https://uploads5.wikiart.org/images/anders-zorn/castles-in-the-air-1885.jpg,https://www.wikiart.org/en/anders-zorn/castles-in-the-air-1885,https://www.wikiart.org/en/anders-zorn,"[1850, 1900)"
57728132edc2cb3880f3b5fa,Impressionism,Armand Guillaumin,Le Pont des Arts,1878,https://uploads0.wikiart.org/images/armand-guillaumin/le-pont-des-arts-1878.jpg,https://www.wikiart.org/en/armand-guillaumin/le-pont-des-arts-1878,https://www.wikiart.org/en/armand-guillaumin,"[1850, 1900)"
57727d5fedc2cb3880e75708,Rococo,Fyodor Rokotov,Portrait of Count Alexey Bobrinsky as a Child,1760,https://uploads0.wikiart.org/images/fyodor-rokotov/portrait-of-a-g-bobrinsky-in-his-childhood.jpg,https://www.wikiart.org/en/fyodor-rokotov/portrait-of-a-g-bobrinsky-in-his-childhood,https://www.wikiart.org/en/fyodor-rokotov,
57727da8edc2cb3880e86c1e,Romanticism,Alexander Orlowski,Horsemen,1816,https://uploads2.wikiart.org/images/alexander-orlowski/horsemen-1816.jpg,https://www.wikiart.org/en/alexander-orlowski/horsemen-1816,https://www.wikiart.org/en/alexander-orlowski,"[1800, 1850)"
577287dcedc2cb388008998a,Neo-Expressionism,Martin Disler,Untitled,1986,https://uploads8.wikiart.org/images/martin-disler/untitled-1986-1.jpg,https://www.wikiart.org/en/martin-disler/untitled-1986-1,https://www.wikiart.org/en/martin-disler,"[1950, 2000)"
57728591edc2cb3880018fd4,Abstract Art,Jacoba van Heemskerck,Baum,1913,https://uploads1.wikiart.org/images/jacoba-van-heemskerck/baum-1913.jpg,https://www.wikiart.org/en/jacoba-van-heemskerck/baum-1913,https://www.wikiart.org/en/jacoba-van-heemskerck,"[1900, 1950)"
57728192edc2cb3880f4f167,Lyrical Abstraction,Jean Fautrier,Composition,1958,https://uploads0.wikiart.org/images/jean-fautrier/composition-1958.jpg,https://www.wikiart.org/en/jean-fautrier/composition-1958,https://www.wikiart.org/en/jean-fautrier,"[1950, 2000)"
57727634edc2cb3880d0b22a,Abstract Expressionism,Willem de Kooning,Merritt Parkway,1959,https://uploads8.wikiart.org/images/willem-de-kooning/merritt-parkway-1959.jpg,https://www.wikiart.org/en/willem-de-kooning/merritt-parkway-1959,https://www.wikiart.org/en/willem-de-kooning,"[1950, 2000)"
5772881aedc2cb3880095529,Art Informel,Francis Bott,Composition,1957,https://uploads1.wikiart.org/images/francis-bott/composition-1957-1.jpg,https://www.wikiart.org/en/francis-bott/composition-1957-1,https://www.wikiart.org/en/francis-bott,"[1950, 2000)"
577284ceedc2cb3880ff1001,Abstract Art,Michel Seuphor,Composition V,1929,https://uploads3.wikiart.org/images/michel-seuphor/composition-v-1929.jpg,https://www.wikiart.org/en/michel-seuphor/composition-v-1929,https://www.wikiart.org/en/michel-seuphor,"[1900, 1950)"
580e1509edc2c99c1cf0fadf,Northern Renaissance,Maarten de Vos,Seven Liberal Arts,1590,https://uploads6.wikiart.org/00103/images/maarten-de-vos/seven-liberal-arts-1590-1.jpg,https://www.wikiart.org/en/maarten-de-vos/seven-liberal-arts-1590,https://www.wikiart.org/en/maarten-de-vos,
57728269edc2cb3880f78144,Neo-Expressionism,Anish Kapoor,Mother as Mountain,1985,https://uploads6.wikiart.org/images/anish-kapoor/mother-as-mountain-1985.jpg,https://www.wikiart.org/en/anish-kapoor/mother-as-mountain-1985,https://www.wikiart.org/en/anish-kapoor,"[1950, 2000)"
577287f4edc2cb388008c499,Lyrical Abstraction,Marcelle Loubchansky,Polynesie en bleu,1953,https://uploads4.wikiart.org/images/marcelle-loubchansky/polynesie-en-bleu-1953.jpg,https://www.wikiart.org/en/marcelle-loubchansky/polynesie-en-bleu-1953,https://www.wikiart.org/en/marcelle-loubchansky,"[1950, 2000)"
57727e15edc2cb3880e9b893,Magic Realism,Eyvind Earle,The Wave,1990,https://uploads5.wikiart.org/images/eyvind-earle/the-wave-1990.jpg,https://www.wikiart.org/en/eyvind-earle/the-wave-1990,https://www.wikiart.org/en/eyvind-earle,"[1950, 2000)"
59c4b298edc2c9a67c79b7fa,Magic Realism,Antonio Lopez Garcia,Atocha,1964,https://uploads5.wikiart.org/00150/images/antonio-lopez/atocha-1964.jpg,https://www.wikiart.org/en/antonio-lopez/atocha-1964,https://www.wikiart.org/en/antonio-lopez,"[1950, 2000)"
577283fdedc2cb3880fc7f1b,Abstract Expressionism,Terry Frost,Yellow Triptych,1959,https://uploads2.wikiart.org/images/terry-frost/yellow-triptych-1959.jpg,https://www.wikiart.org/en/terry-frost/yellow-triptych-1959,https://www.wikiart.org/en/terry-frost,"[1950, 2000)"
577284abedc2cb3880fe87e1,Surrealism,Victor Brauner,Painted from Nature,1937,https://uploads0.wikiart.org/images/victor-brauner/painted-from-nature-1937.jpg,https://www.wikiart.org/en/victor-brauner/painted-from-nature-1937,https://www.wikiart.org/en/victor-brauner,"[1900, 1950)"
57727ffeedc2cb3880efda29,Expressionism,Tivadar Kosztka Csontvary,The Eastern Railway Station at Night,1902,https://uploads1.wikiart.org/images/tivadar-kosztka-csontvary/the-eastern-railway-station-at-night-1902.jpg,https://www.wikiart.org/en/tivadar-kosztka-csontvary/the-eastern-railway-station-at-night-1902,https://www.wikiart.org/en/tivadar-kosztka-csontvary,"[1900, 1950)"
5772883dedc2cb388009e29b,Surrealism,Serge Brignoni,Untitled,1939,https://uploads7.wikiart.org/images/serge-brignoni/untitled-1939.jpg,https://www.wikiart.org/en/serge-brignoni/untitled-1939,https://www.wikiart.org/en/serge-brignoni,"[1900, 1950)"
577286baedc2cb388004fb15,Pop Art,Kenneth Price,Blind Sea Turtle Cup,1968,https://uploads0.wikiart.org/images/kenneth-price/blind-sea-turtle-cup-1968.jpg,https://www.wikiart.org/en/kenneth-price/blind-sea-turtle-cup-1968,https://www.wikiart.org/en/kenneth-price,"[1950, 2000)"
57727cb9edc2cb3880e560b7,Northern Renaissance,Jan van Hemessen,Christ Carrying The Cross,1553,https://uploads3.wikiart.org/images/jan-van-hemessen/christ-carrying-the-cross.jpg,https://www.wikiart.org/en/jan-van-hemessen/christ-carrying-the-cross,https://www.wikiart.org/en/jan-van-hemessen,
57728393edc2cb3880fb3188,Post-Impressionism,Albert Marquet,Unloading Sand,1902,https://uploads4.wikiart.org/images/albert-marquet/unloading-sand-1902.jpg,https://www.wikiart.org/en/albert-marquet/unloading-sand-1902,https://www.wikiart.org/en/albert-marquet,"[1900, 1950)"
577283a1edc2cb3880fb4737,Impressionism,Henry Herbert La Thangue,The Connoisseur,1887,https://uploads6.wikiart.org/images/henry-herbert-la-thangue/the-connoisseur-1887.jpg,https://www.wikiart.org/en/henry-herbert-la-thangue/the-connoisseur-1887,https://www.wikiart.org/en/henry-herbert-la-thangue,"[1850, 1900)"
57728469edc2cb3880fdd217,Lyrical Abstraction,Olivier Debre,Rose de la Montagne,1991,https://uploads8.wikiart.org/images/olivier-debre/rose-de-la-montagne-1991.jpg,https://www.wikiart.org/en/olivier-debre/rose-de-la-montagne-1991,https://www.wikiart.org/en/olivier-debre,"[1950, 2000)"
5772878bedc2cb3880077017,Color Field Painting,Warren Rohrer,Summer Red,1972,https://uploads8.wikiart.org/images/warren-rohrer/summer-red-1972.jpg,https://www.wikiart.org/en/warren-rohrer/summer-red-1972,https://www.wikiart.org/en/warren-rohrer,"[1950, 2000)"
5772838fedc2cb3880fb2c20,Expressionism,Marsden Hartley,The Ice Hole,1908,https://uploads3.wikiart.org/images/marsden-hartley/the-ice-hole-1908.jpg,https://www.wikiart.org/en/marsden-hartley/the-ice-hole-1908,https://www.wikiart.org/en/marsden-hartley,"[1900, 1950)"
577276f1edc2cb3880d32623,Impressionism,Alfred Sisley,Boats,1885,https://uploads3.wikiart.org/images/alfred-sisley/boats-1885.jpg,https://www.wikiart.org/en/alfred-sisley/boats-1885,https://www.wikiart.org/en/alfred-sisley,"[1850, 1900)"
57727681edc2cb3880d1d444,"Color Field Painting,Lyrical Abstraction",Paul Jenkins,Phenomena Tibetan Flange,1973,https://uploads6.wikiart.org/images/paul-jenkins/tibetan-flange.jpg,https://www.wikiart.org/en/paul-jenkins/tibetan-flange,https://www.wikiart.org/en/paul-jenkins,"[1950, 2000)"
57727f7cedc2cb3880ee13cc,Color Field Painting,Frank Stella,Gran Cairo,1962,https://uploads7.wikiart.org/images/frank-stella/gran-cairo-1962.jpg,https://www.wikiart.org/en/frank-stella/gran-cairo-1962,https://www.wikiart.org/en/frank-stella,"[1950, 2000)"
57727016edc2cb3880bceb88,Baroque,Francisco de Zurbaran,The Defence of Cadiz against the English,1634,https://uploads7.wikiart.org/images/francisco-zurbaran/the-defence-of-cadiz-against-the-english-1634.jpg,https://www.wikiart.org/en/francisco-de-zurbaran/the-defence-of-cadiz-against-the-english-1634,https://www.wikiart.org/en/francisco-de-zurbaran,
577287caedc2cb38800826ff,Neo-Expressionism,Paul Wonner,Figures in Sunlight,1960,https://uploads6.wikiart.org/images/paul-wonner/figures-in-sunlight-1960.jpg,https://www.wikiart.org/en/paul-wonner/figures-in-sunlight-1960,https://www.wikiart.org/en/paul-wonner,"[1950, 2000)"
577288ddedc2cb38800bde5d,Minimalism,Herbert Zangs,Untitled,1958,https://uploads6.wikiart.org/images/herbert-zangs/untitled-1958.jpg,https://www.wikiart.org/en/herbert-zangs/untitled-1958,https://www.wikiart.org/en/herbert-zangs,"[1950, 2000)"
57728496edc2cb3880fe6a9c,Abstract Art,Paul Klee,New Harmony,1936,https://uploads5.wikiart.org/images/paul-klee/new-harmony-1936.jpg,https://www.wikiart.org/en/paul-klee/new-harmony-1936,https://www.wikiart.org/en/paul-klee,"[1900, 1950)"
57727f1aedc2cb3880eced71,Color Field Painting,Clyfford Still,Untitled,1951,https://uploads7.wikiart.org/images/clyfford-still/untitled-1951.jpg,https://www.wikiart.org/en/clyfford-still/untitled-1951,https://www.wikiart.org/en/clyfford-still,"[1950, 2000)"
57727a6eedc2cb3880de788b,Cubism,Olexandr Archipenko,Two Nude Female Figures with a Cloth,1921,https://uploads8.wikiart.org/images/olexandr-archipenko/two-nude-female-figures-with-a-cloth.jpg,https://www.wikiart.org/en/olexandr-archipenko/two-nude-female-figures-with-a-cloth,https://www.wikiart.org/en/olexandr-archipenko,"[1900, 1950)"
5899c27eedc2c97aacea06a3,Neoclassicism,Anton Raphael Mengs,Carlos III,1761,https://uploads2.wikiart.org/00118/images/anton-raphael-mengs/carlos-iii-1761.jpg,https://www.wikiart.org/en/anton-raphael-mengs/carlos-iii-1761,https://www.wikiart.org/en/anton-raphael-mengs,
577284a6edc2cb3880fe7f65,Color Field Painting,John Ferren,Untitled,1952,https://uploads6.wikiart.org/images/john-ferren/untitled-1952-1.jpg,https://www.wikiart.org/en/john-ferren/untitled-1952-1,https://www.wikiart.org/en/john-ferren,"[1950, 2000)"
57728329edc2cb3880fa0441,Abstract Art,Jean Helion,Ile de France,1935,https://uploads0.wikiart.org/images/jean-helion/ile-de-france-1935.jpg,https://www.wikiart.org/en/jean-helion/ile-de-france-1935,https://www.wikiart.org/en/jean-helion,"[1900, 1950)"
577279a7edc2cb3880dbeb14,Cubism,Lyubov Popova,Portrait of a Philosopher,1915,https://uploads0.wikiart.org/images/lyubov-popova/portrait-of-a-philosopher.jpg,https://www.wikiart.org/en/lyubov-popova/portrait-of-a-philosopher,https://www.wikiart.org/en/lyubov-popova,"[1900, 1950)"
57728047edc2cb3880f0a2e2,Lyrical Abstraction,Norman Bluhm,Coney Island Beauty,1974,https://uploads7.wikiart.org/images/norman-bluhm/coney-island-beauty-1974.jpg,https://www.wikiart.org/en/norman-bluhm/coney-island-beauty-1974,https://www.wikiart.org/en/norman-bluhm,"[1950, 2000)"
57726f8eedc2cb3880bb1b69,Realism,Honore Daumier,The Republic,1848,https://uploads2.wikiart.org/images/honore-daumier/the-republic-1848.jpg,https://www.wikiart.org/en/honore-daumier/the-republic-1848,https://www.wikiart.org/en/honore-daumier,"[1800, 1850)"
57727d69edc2cb3880e7bc70,Rococo,Fyodor Rokotov,Portrait of Catherine II of Russia,1780,https://uploads1.wikiart.org/images/fyodor-rokotov/portrait-of-catherine-ii-of-russia.jpg,https://www.wikiart.org/en/fyodor-rokotov/portrait-of-catherine-ii-of-russia,https://www.wikiart.org/en/fyodor-rokotov,
5772779bedc2cb3880d4fdcf,Early Renaissance,Andrea del Verrocchio,Lorenzo de Medici,1480,https://uploads5.wikiart.org/images/andrea-del-verrocchio/lorenzo-de-medici-1480.jpg,https://www.wikiart.org/en/andrea-del-verrocchio/lorenzo-de-medici-1480,https://www.wikiart.org/en/andrea-del-verrocchio,
58cf89cbedc2c97b40318aa4,Cubism,Mikhail Larionov,Natalia Goncharova,1915,https://uploads8.wikiart.org/00124/images/mikhail-larionov/natalia-goncharova-1915.jpg,https://www.wikiart.org/en/mikhail-larionov/natalia-goncharova-1915,https://www.wikiart.org/en/mikhail-larionov,"[1900, 1950)"
57727f4aedc2cb3880ed8966,Minimalism,Mira Schendel,Untitled,1963,https://uploads0.wikiart.org/images/mira-schendel/untitled-1963(1).jpg,https://www.wikiart.org/en/mira-schendel/untitled-1963,https://www.wikiart.org/en/mira-schendel,"[1950, 2000)"
57728143edc2cb3880f3d271,Neoclassicism,John William Godward,Contemplation,1922,https://uploads0.wikiart.org/images/john-william-godward/contemplation-1922.jpg,https://www.wikiart.org/en/john-william-godward/contemplation-1922,https://www.wikiart.org/en/john-william-godward,"[1900, 1950)"
57726e20edc2cb3880b60185,Expressionism,Edvard Munch,Death in the sickroom,1893,https://uploads0.wikiart.org/images/edvard-munch/death-in-the-sickroom-1893.jpg,https://www.wikiart.org/en/edvard-munch/death-in-the-sickroom-1893,https://www.wikiart.org/en/edvard-munch,"[1850, 1900)"
57728467edc2cb3880fdced5,High Renaissance,Pinturicchio,Portrait of a Boy,1500,https://uploads5.wikiart.org/images/pinturicchio/portrait-of-a-boy-1500.jpg,https://www.wikiart.org/en/pinturicchio/portrait-of-a-boy-1500,https://www.wikiart.org/en/pinturicchio,
57728952edc2cb38800d46d8,Expressionism,Jacob Epstein,Female Figure in Flenite,1913,https://uploads4.wikiart.org/images/jacob-epstein/female-figure-in-flenite-1913.jpg,https://www.wikiart.org/en/jacob-epstein/female-figure-in-flenite-1913,https://www.wikiart.org/en/jacob-epstein,"[1900, 1950)"
57728503edc2cb3880ffb886,Art Informel,Greta Freist,Untitled,1961,https://uploads5.wikiart.org/images/greta-freist/untitled-1961.jpg,https://www.wikiart.org/en/greta-freist/untitled-1961,https://www.wikiart.org/en/greta-freist,"[1950, 2000)"
57728360edc2cb3880fa9b6c,Color Field Painting,Carmen Herrera,Amarillo,1971,https://uploads7.wikiart.org/images/carmen-herrera/amarillo-1971.jpg,https://www.wikiart.org/en/carmen-herrera/amarillo-1971,https://www.wikiart.org/en/carmen-herrera,"[1950, 2000)"
577285c7edc2cb3880023ae9,Magic Realism,Nicolae Maniu,Le poisson choa,2000,https://uploads4.wikiart.org/images/nicolae-maniu/le-poisson-choa-2000.jpg,https://www.wikiart.org/en/nicolae-maniu/le-poisson-choa-2000,https://www.wikiart.org/en/nicolae-maniu,"[2000, 2050)"
57726f78edc2cb3880baa755,Northern Renaissance,Hieronymus Bosch,The Seven Deadly Sins and the Four Last Things,1485,https://uploads2.wikiart.org/images/hieronymus-bosch/the-seven-deadly-sins-and-the-four-last-things-1485.jpg,https://www.wikiart.org/en/hieronymus-bosch/the-seven-deadly-sins-and-the-four-last-things-1485,https://www.wikiart.org/en/hieronymus-bosch,
57727fe9edc2cb3880ef656e,Color Field Painting,Dan Christensen,Crux,1969,https://uploads4.wikiart.org/images/dan-christensen/crux-1969.jpg,https://www.wikiart.org/en/dan-christensen/crux-1969,https://www.wikiart.org/en/dan-christensen,"[1950, 2000)"
57727e17edc2cb3880e9ba8b,Magic Realism,Eyvind Earle,Moon Bath,1988,https://uploads6.wikiart.org/images/eyvind-earle/moon-bath-1988.jpg,https://www.wikiart.org/en/eyvind-earle/moon-bath-1988,https://www.wikiart.org/en/eyvind-earle,"[1950, 2000)"
